id,entry,complete_patent,patent_id,name,location,description,date
12,"102762. Epstein, G. F., Berlin, Spandauerstr. 11. Hohler, mit seitlichen Dampfausströmungsöffnungen versehener Rost. 18/6 97. — A 467.",1,102762,"Epstein, G. F.","Berlin, Spandauerstr. 11","Hohler, mit seitlichen Dampfausströmungsöffnungen versehener Rost.",18/6 97
13,"102763. Hilmers, L., Altona, Schauenburgerstr. 110. Stehrost zur Luftzuführung bei Füllschächten u. s. w. 1/3 98. — A 467.",1,102763,"Hilmers, L.","Altona, Schauenburgerstr. 110",Stehrost zur Luftzuführung bei Füllschächten u. s. w.,1/3 98
14,"102901. Groll, Ch., Roubaix; Vertr.: C. Franke, Berlin, Luisenstr. 31. Feuerung; Zus. z. Pat. 94818. 29/3 98. — A 467.",1,102901,"Groll, Ch.",Roubaix,Feuerung,29/3 98
15,"102970. Thornycroft, J. J., Chiswick, Engl.; Vertr.: C. Fehlert u. G. Loubier, Berlin, Dorotheenstr. 32. Feuerung für Wasserröhrenkessel. 5/11 97. — A 536.",1,102970,"Thornycroft, J. J.","Chiswick, Engl.",Feuerung für Wasserröhrenkessel.,5/11 97
16,"103068. Adler, L., u. Firma S. J. Arnheim, Berlin, Badstr. 40/41. Verfahren, Abfallstoffe unschädlich zu machen. 20/10 98. — A 594.",1,103068,"Adler, L., u. Firma S. J. Arnheim","Berlin, Badstr. 40/41","Verfahren, Abfallstoffe unschädlich zu machen.",20/10 98
17,"103317. Weir, J., Cathcart, Glasgow; Vertr.: A. Baermann, Berlin, Karlstr. 40. Röhrenkessel. 8/10 97. — A 558.",1,103317,"Weir, J.","Cathcart, Glasgow",Röhrenkessel.,8/10 97
18,"103318. Oberschlesische Kesselwerke B. Meyer, Bahnhof Gleiwitz, O/S. Kolben für mechanische Rostbeschickungsvorrichtungen. 18/9 98. — A 595.",1,103318,Oberschlesische Kesselwerke B. Meyer,"Bahnhof Gleiwitz, O/S",Kolben für mechanische Rostbeschickungsvorrichtungen.,18/9 98
19,"103372. Dwinnell, D. L., Montreal, Canada; Vertr.: A. Mühle u. W. Ziolecki, Berlin, Friedrichstr. 78. Feuerungsanlage mit Zuführung der aus dem verkokenden Brennstoff aufsteigenden und mit Luft vermischten Gase zur Verbrennungsstelle. 10/11 97. — A 610.",1,103372,"Dwinnell, D. L.","Montreal, Canada",Feuerungsanlage mit Zuführung der aus dem verkokenden Brennstoff aufsteigenden und mit Luft vermischten Gase zur Verbrennungsstelle.,10/11 97
20,"103523. Bromell, A. E. G., Liverpool; Vertr.: C. Fr. Reichelt u. R. Scherpe, Berlin, Luisenstr. 36. Feuer-Reiniger. 30/1 98. — A 632.",1,103523,"Bromell, A. E. G.",Liverpool,Feuer-Reiniger.,30/1 98
21,"103524. Eisenwerke Hirzenhain & Lollar, Lollar. Gliederkessel. 22/4 98. — A 632.",1,103524,Eisenwerke Hirzenhain & Lollar,Lollar,Gliederkessel.,22/4 98
22,"103525. Arnheim, S. J., Berlin, Badstr. 40/41. Fäkalien-Verbrennungsöfen; Zus. z. Pat. 91790. 15/11 98. — A 633.",1,103525,"Arnheim, S. J.","Berlin, Badstr. 40/41",Fäkalien-Verbrennungsöfen,15/11 98
23,"103691. Hollrieder, M., München, Lindwurmstr. 183. Feuerung. 23/12 97. — A 633.",1,103691,"Hollrieder, M.","München, Lindwurmstr. 183",Feuerung.,23/12 97
24,"103692. Piron, H. J., Brüssel; Vertr.: A. Schmehlik, Berlin, Luisenstr. 47. Feuerung für flüssige Kohlenwasserstoffe. 24/7 98. — A 633.",1,103692,"Piron, H. J.",Brüssel,Feuerung für flüssige Kohlenwasserstoffe.,24/7 98
25,"103738. Schumann, J., Lemberg; Vertr.: J. Scheibner, Oppeln. Feuerungsanlage. 12/10 97. — A 653.",1,103738,"Schumann, J.",Lemberg,Feuerungsanlage.,12/10 97
26,"103739. Wiegmann, G., Berlin, Prenzlauer Allee 3. Gußeiserner Gliederkessel. 19/1 98. — A 680.",1,103739,"Wiegmann, G.","Berlin, Prenzlauer Allee 3",Gußeiserner Gliederkessel.,19/1 98
27,"103740. Brünler, D., Eilenburg. Anzündevorrichtung für Brenner ohne äußere Luftzufuhr. 19/1 98. — A 653.",1,103740,"Brünler, D.",Eilenburg,Anzündevorrichtung für Brenner ohne äußere Luftzufuhr.,19/1 98
28,"103869. de Roussy de Sales, G., u. A. Charbonnel, Lyon; Vertr.: F. C. Glaser u. L. Glaser, Berlin, Lindenstr. 80. Feuerungsanlage für schwere Kohlenwasserstoffe. 28/1 98. — A 653.",1,103869,"de Roussy de Sales, G., u. A. Charbonnel",Lyon,Feuerungsanlage für schwere Kohlenwasserstoffe.,28/1 98
29,"103870. Chambost, P. J. C. E., Liverpool; Vertr.: V. Reichhold u. F. Nusch, Berlin, Luisenstr. 24. Feuerung für flüssige Brennstoffe. 30/4 98. — A 653.",1,103870,"Chambost, P. J. C. E.",Liverpool,Feuerung für flüssige Brennstoffe.,30/4 98
30,"103871. Ruthel, H., Erfurt, Mezerstr. 18. Feuerungsanlage. 6/7 98. — A 654.",1,103871,"Ruthel, H.","Erfurt, Mezerstr. 18",Feuerungsanlage.,6/7 98
31,"103872. Marcotty, F., Berlin, Kleiststr. 23. Vorrichtung zum Einlassen von Oberluft bei Feuerungen. 8/9 98. — A 654.",1,103872,"Marcotty, F.","Berlin, Kleiststr. 23",Vorrichtung zum Einlassen von Oberluft bei Feuerungen.,8/9 98
32,"103936. Wolf, G., Wolfshöhe, Bayern. Kesselfeuerung. 11/5 98. — A 680.",1,103936,"Wolf, G.","Wolfshöhe, Bayern",Kesselfeuerung.,11/5 98
33,"103937. Benator, F., Cassel, Weserstr. 16. Schornsteinaufsatz. 15/11 98. — A 654.",1,103937,"Benator, F.","Cassel, Weserstr. 16",Schornsteinaufsatz.,15/11 98
34,"103998. Symon, R. R., London; Vertr.: H. Pataky u. W. Pataky, Berlin, Luisenstr. 25. Vorrichtung zur Regelung des Zuflusses flüssigen oder vergasten Brennstoffes. 24/4 98. — A 696.",1,103998,"Symon, R. R.",London,Vorrichtung zur Regelung des Zuflusses flüssigen oder vergasten Brennstoffes.,24/4 98
35,"103999. Wiedenbrück & Wilms, Köln-Ehrenfeld, Grüner Weg 4. Roststab; Zus. z. Pat. 87958. 20/7 98. — A 696.",1,103999,Wiedenbrück & Wilms,Köln-Ehrenfeld,Roststab,20/7 98
36,"104000. Wiedenbrück & Wilms, Köln-Ehrenfeld, Grüner Weg 4. Rostanordnung. 20/7 98. — A 696.",1,104000,Wiedenbrück & Wilms,Köln-Ehrenfeld,Rostanordnung.,20/7 98
37,"104118. Topf, J. A., & Söhne, Erfurt. Oberlufteinführung in Kesselflammrohre. 5/6 98. — A 756.",1,104118,"Topf, J. A., & Söhne",Erfurt,Oberlufteinführung in Kesselflammrohre.,5/6 98
38,"104119. Steckmann, Th., Schlawe i/P. Funkenfänger. 23/8 98. — A 756.",1,104119,"Steckmann, Th.",Schlawe i/P.,Funkenfänger.,23/8 98
39,"104201. Vicars der Aeltere, J., Th. Vicars u. J. Vicars der Jüngere, Liverpool; Vertr.: C. H. Knoop, Dresden. Luftvorwärmkammer zur Einführung von Luft über der Rostfläche in die Brennstoffschicht. 9/12 97. — A 756.",1,104201,"Vicars der Aeltere, J., Th. Vicars u. J. Vicars der Jüngere",Liverpool,Luftvorwärmkammer zur Einführung von Luft über der Rostfläche in die Brennstoffschicht.,9/12 97
40,"104246. Gehre, M., Rath b/Düsseldorf. Beschickungsvorrichtung. 3/5 98. — A 757.",1,104246,"Gehre, M.",Rath b/Düsseldorf,Beschickungsvorrichtung.,3/5 98
41,"(†) 104247. Schumacher, C., Leer. Dampfkesselfeuerung. 28/6 98. — A 757.",1,104247,"Schumacher, C.",Leer,Dampfkesselfeuerung.,28/6 98
42,"104383. Epstein, G. F., Berlin, Spandauerstr. 11. Hohler Rost; Zus. z. Pat. 102762. 24/3 98. — A 757.",1,104383,"Epstein, G. F.","Berlin, Spandauerstr. 11",Hohler Rost,24/3 98
43,"104384. Krüger, A., Hamburg, Glockengießerwall 25. Rauch- und Rußschachtanlage. 16/11 98. — A 757.",1,104384,"Krüger, A.","Hamburg, Glockengießerwall 25",Rauch- und Rußschachtanlage.,16/11 98
44,"104548. Gehre, M., Rath b/Düsseldorf. Beschickungsvorrichtung. 3/5 98. — A 757.",1,104548,"Gehre, M.",Rath b/Düsseldorf,Beschickungsvorrichtung.,3/5 98
45,"104549. Schramm, V., Aldersgehoven b/Erfurt. Gliederkessel aus hufeisenförmigen Kammerelementen; Zus. z. Pat. 98800. 6/8 98. — A 921.",1,104549,"Schramm, V.",Aldersgehoven b/Erfurt,Gliederkessel aus hufeisenförmigen Kammerelementen,6/8 98
46,"104759. Unger, M., Firma, Hannover, Lavestr. 52. Hohle, zur Speisewasservorwärmung oder zur Dampfüberhitzung dienende Rostüberwölbung. 3/7 98. — A 902.",1,104759,"Unger, M., Firma","Hannover, Lavestr. 52","Hohle, zur Speisewasservorwärmung oder zur Dampfüberhitzung dienende Rostüberwölbung.",3/7 98
47,"104760. Sonnenschein, A., Wien; Vertr.: C. Pieper, H. Springmann u. Th. Stort, Berlin, Hindersinstr. 3. Feuerfeste Drehklappe. 3/1 99. — A 882.",1,104760,"Sonnenschein, A.",Wien,Feuerfeste Drehklappe.,3/1 99
48,"104761. Schäfer, L., Leipzig, Bayerschestr. 93. Schornsteinaufsatz. 12/1 99. — A 882.",1,104761,"Schäfer, L.","Leipzig, Bayerschestr. 93",Schornsteinaufsatz.,12/1 99
49,"104916. Maret, A., Wien; Vertr.: F. C. Glaser u. L. Glaser, Berlin, Lindenstr. 80. Feuerung. 24/6 97. — A 882.",1,104916,"Maret, A.",Wien,Feuerung.,24/6 97
50,"104917. Schrötter, M., Radebeul b/Dresden. Feuerung. 16/3 98. — A 882.",1,104917,"Schrötter, M.",Radebeul b/Dresden,Feuerung.,16/3 98
51,"104918. Donneley, J. G. A., Hamburg, 1. Neumann-",0,104918,"Donneley, J. G. A.",Hamburg,NaN,NaN
