id,entry,complete_patent,patent_id,name,location,description,date
11,"69088. — SUTTON, J., und J. W. BUCKLEY, beide in Formby, Grafschaft Lancaster, England; Vertreter: H. PATAKY und W. PATAKY in Berlin N.W., Luisenstr. 25. Feuerungsanlage. 30. November 1892. — A 722.",1,69088,"SUTTON, J. und J. W. BUCKLEY","Formby, Grafschaft Lancaster, England",Feuerungsanlage.,30. November 1892
12,"69113. — BERENDT, M., in Hamburg, Stubbenhuk 20, M. DU ROI DROEGE in Hamburg, Rathhausmarkt 8, E. HADENFELDT in Hamburg, Rödingsmarkt 65, und Dr. jur. SEMLER in Hamburg, Johannisstr. 21. Dampfkessel aus 3 cylindrischen Heizröhrenkesseln mit gemeinsamer Rauchkammer. 24. August 1892. — A 743.",1,69113,"BERENDT, M. und M. DU ROI DROEGE und E. HADENFELDT und Dr. jur. SEMLER","Hamburg, Stubbenhuk 20, Hamburg, Rathhausmarkt 8, Hamburg, Rödingsmarkt 65, und Hamburg, Johannisstr. 21",Dampfkessel aus 3 cylindrischen Heizröhrenkesseln mit gemeinsamer Rauchkammer.,24. August 1892
13,"69257. — WERNECKE, W., in Magdeburg-Sudenburg, Helmstedterstr. 12. Rohrkratzer. 1. November 1892. — A 722.",1,69257,"WERNECKE, W.","Magdeburg-Sudenburg, Helmstedterstr. 12",Rohrkratzer.,1. November 1892
14,"69273. — GEHRE, M., in Rath bei Düsseldorf. Anordnung von Dampfüberhitzerröhren bei Wasserröhrenkesseln. (Zusatz zum Patente Nr. 62058.) 5. August 1892. — A 801.",1,69273,"GEHRE, M.",Rath bei Düsseldorf,Anordnung von Dampfüberhitzerröhren bei Wasserröhrenkesseln.,5. August 1892
15,"69279. — GROSSMANN, H., und F. SCHULTE in Dortmund. Beim Rohrbruch selbstthätig schlieſsendes Ventil für Dampfleitungen. (Zusatz zum Patente Nr. 67012.) 14. Oktober 1892. — A 769.",1,69279,"GROSSMANN, H., und F. SCHULTE",Dortmund,Beim Rohrbruch selbstthätig schlieſsendes Ventil für Dampfleitungen,14. Oktober 1892
16,69588. — AKTIENGESELLSCHAFT FÜR KOHLENSTAUB-FEUERUNGEN in Berlin. Vorfeuerung zum Verbrennen staubförmigen Materials. 15. März 1892. — A 826.,1,69588,AKTIENGESELLSCHAFT FÜR KOHLENSTAUB-FEUERUNGEN,Berlin,Vorfeuerung zum Verbrennen staubförmigen Materials.,15. März 1892
17,"69599. — BREBECK, F. C., in Barmen. Prellplatten für Dampfkessel-Flammrohre. 23. August 1892. — A 827.",1,69599,"BREBECK, F. C.",Barmen,Prellplatten für Dampfkessel-Flammrohre.,23. August 1892
18,"69649. — LUTZ, J., in Darmstadt. Kessel mit sichelförmigem Querschnitt und in seiner Höhlung liegenden Wasserröhren. 1. November 1892. — A 852.",1,69649,"LUTZ, J.",Darmstadt,Kessel mit sichelförmigem Querschnitt und in seiner Höhlung liegenden Wasserröhren.,1. November 1892
19,"69660. — SCHMIDT, W., in Wilhelmshöhe bei Cassel. Dampfüberhitzer mit Gleichstrom im ersten und Gegenstrom im zweiten Theile. (Zusatz zum Patente Nr. 59992.) 29. Mai 1892. — A 911.",1,69660,"SCHMIDT, W.",Wilhelmshöhe bei Cassel,Dampfüberhitzer mit Gleichstrom im ersten und Gegenstrom im zweiten Theile.,29. Mai 1892
20,"69668. — BRATOLUBOFF, A., in Moskau; Vertreter: R. DEISSLER und J. MAEMECKE in Berlin C., Alexanderstr. 38. Dampfüberhitzer mit in einem schlechten Wärmeleiter eingebetteten Röhren. 18. August 1892. — A 852.",1,69668,"BRATOLUBOFF, A.",Moskau,Dampfüberhitzer mit in einem schlechten Wärmeleiter eingebetteten Röhren.,18. August 1892
21,"69697. — MICHALK, W., in Deuben bei Dresden. Einrichtung für Wasserstandsanzeiger, Probir- und Ablafshähne zwecks Erzielung doppelten Verschlusses. 13. Dezember 1892. — A 911.",1,69697,"MICHALK, W.",Deuben bei Dresden,"Einrichtung für Wasserstandsanzeiger, Probir- und Ablafshähne zwecks Erzielung doppelten Verschlusses.",13. Dezember 1892
22,"69800. — ZAHIKIAN, G., in London; Vertreter: A. BAERMANN in Berlin N.W., Luisenstr. 43/44. Vorrichtung zur Erzielung einer schraubenförmigen Bewegung des Wassers in Dampfkesselröhren. 15. Oktober 1892. — A 911.",1,69800,"ZAHIKIAN, G.",London,Vorrichtung zur Erzielung einer schraubenförmigen Bewegung des Wassers in Dampfkesselröhren.,15. Oktober 1892
23,"70040. — MORISON, D. B., in Hartlepool, England; Vertreter: A. SPECHT und J. D. PETERSEN in Hamburg. Speisevorrichtung für Dampfkessel mit Vorwärmung durch das Kesselwasser. (Zusatz zum Patente Nr. 67392.) 25. Dezember 1892. — A 911.",1,70040,"MORISON, D. B.","Hartlepool, England",Speisevorrichtung für Dampfkessel mit Vorwärmung durch das Kesselwasser.,25. Dezember 1892
24,70066. — MAGDEBURGER VEREIN FÜR DAMPFKESSEL - BETRIEB in Magdeburg - Sudenburg. Elastisch befestigte Schutzhülse für Wasserstandsgläser an Dampfkesseln und anderen Gefäfsen unter Druck. 10. April 1892. — A 909.,1,70066,MAGDEBURGER VEREIN FÜR DAMPFKESSEL - BETRIEB,Magdeburg - Sudenburg,Elastisch befestigte Schutzhülse für Wasserstandsgläser an Dampfkesseln und anderen Gefäfsen unter Druck.,10. April 1892
25,"70093. — WITKOWITZER BERGBAU- UND EISENHÜTTEN-GEWERKSCHAFT in Witkowitz; Vertreter: A. MÜHLE und W. ZIOLECKI in Berlin W., Friedrichstr. 78. Dampfkessel mit kurzen querliegenden Heizröhrenkesseln und einem darüber liegenden Längskessel. 21. April 1892. — A 912.",1,70093,WITKOWITZER BERGBAU- UND EISENHÜTTEN-GEWERKSCHAFT,Witkowitz,Dampfkessel mit kurzen querliegenden Heizröhrenkesseln und einem darüber liegenden Längskessel.,21. April 1892
26,"70205. — GRAF, F., in Aachen. Wasserröhrenrost mit besonderem Wasserbehälter. (Zusatz zum Patente Nr. 51315.) 28. August 1892. — A 969.",1,70205,"GRAF, F.",Aachen,Wasserröhrenrost mit besonderem Wasserbehälter,28. August 1892
27,"70213. — PRÉGARDIEN, J., in Deutz. Dampfkessel mit Tenbrinkfeuerung von in der Breite unbeschränkter Rostfläche. 25. Dezember 1892. — A 970.",1,70213,"PRÉGARDIEN, J.",Deutz,Dampfkessel mit Tenbrinkfeuerung von in der Breite unbeschränkter Rostfläche.,25. Dezember 1892
28,"70317. — BRÜNLER, O., in Leipzig-Eutritzsch. Anzünde-Vorrichtung für Dampf-Erzeuger mit innerer Feuerung. 16. November 1892. — A 934.",1,70317,"BRÜNLER, O.",Leipzig-Eutritzsch,Anzünde-Vorrichtung für Dampf-Erzeuger mit innerer Feuerung.,16. November 1892
29,"70380. — LÜHRMANN, F. W., in Düsseldorf, Mozartstrafse 16. Vorrichtung zum Trocknen und Ueberhitzen von Dampf. 19. August 1892. — A 993.",1,70380,"LÜHRMANN, F. W.","Düsseldorf, Mozartstrafse 16",Vorrichtung zum Trocknen und Ueberhitzen von Dampf.,19. August 1892
30,"70386. — STEVENS, F. T., in Bryants-Pond, County Oxford, V. St. A.; Vertreter: C. F. REICHELT und W. MAJDEWICZ in Dresden. Cylinderkessel mit darin untergebrachtem Heizröhrenkessel. 4. November 1892. — A 993.",1,70386,"STEVENS, F. T.","Bryants-Pond, County Oxford, V. St. A.",Cylinderkessel mit darin untergebrachtem Heizröhrenkessel.,4. November 1892
31,"70619. — VON ROLF, W., in Düsseldorf. Zusammengesetzter Flammrohr- und Wasserröhrenkessel. 28. Juni 1892. — A 994.",1,70619,"VON ROLF, W.",Düsseldorf,Zusammengesetzter Flammrohr- und Wasserröhrenkessel.,28. Juni 1892
32,"70621. — GEHRE, M., in Rath bei Düsseldorf. Kammern mit mehrfachen freien Wasseroberflächen für Wasserröhrenkessel. 5. August 1892. — A 986.",1,70621,"GEHRE, M.",Rath bei Düsseldorf,Kammern mit mehrfachen freien Wasseroberflächen für Wasserröhrenkessel.,5. August 1892
33,"70695. — ASHLIN, H. C., in London; Vertreter:",0,70695,"ASHLIN, H. C.",London,NaN,NaN
