id,entry,complete_patent,patent_id,name,location,description,date
17,"95164. Williams, F., Woodlands, Gowerton, u. G. H. White, Altw Forge, Pontardulais; Vertr.: C. Köstel, Berlin S.W., Friedrichstr. 48. Maschine zum Trennen von zu Stößen vereinigten Platten oder Blechen nach dem Verfahren des Patents Nr 92346. 9/1 97.",1,95164,"Williams, F. und G. H. White","Woodlands, Gowerton, u. Altw Forge, Pontardulais",Maschine zum Trennen von zu Stößen vereinigten Platten oder Blechen nach dem Verfahren des Patents Nr 92346.,9/1 97
18,"95318. Grohmann, A., & Sohn, Würbenthal, Oesterr. Schles.; Vertr.: Dr F. Schanz, Berlin W., Leip zigerstr. 91. Zweibehälter-Drahtziehmaschine. 29/1 96.",1,95318,"Grohmann, A., & Sohn","Würbenthal, Oesterr. Schles.",Zweibehälter-Drahtziehmaschine.,29/1 96
19,"95556. Burgmann, F., Kuhdorf b/Küstrin. Platinen- und Blechwärmofen. 11/6 97.",1,95556,"Burgmann, F.",Kuhdorf b/Küstrin,Platinen- und Blechwärmofen.,11/6 97
20,"90774. Schmidt, H., Berlin C., Weinmeisterstr. 3. Spann- und Trockenmaschine für Gewebe mit Vorrichtung zur Aenderung der Bewegungsrichtung des Trockenluftstromes. 11/2 96. — A 169.",1,90774,"Schmidt, H.","Berlin C., Weinmeisterstr. 3",Spann- und Trockenmaschine für Gewebe mit Vorrichtung zur Aenderung der Bewegungsrichtung des Trockenluftstromes.,11/2 96
21,"90775. Mann jr, R., Barmen. Trockenwalze für konische Bänder oder Litzen. 14/2 96. — A 185.",1,90775,"Mann jr, R.",Barmen,Trockenwalze für konische Bänder oder Litzen.,14/2 96
22,"90800. Filzfabrik Adlershof Aktien = Gesellschaft, Adlershof b/Berlin. Oberflächlich gehärtete Unterlagsplatte aus Filz. 19/2 95. — A 169.",1,90800,Filzfabrik Adlershof Aktien = Gesellschaft,Adlershof b/Berlin,Oberflächlich gehärtete Unterlagsplatte aus Filz.,19/2 95
23,"90913. Ludwig, A. B., Grüna b/Chemnitz. Rauhmaschine zum gleichzeitigen Rauhen der Waare auf beiden Seiten. 4/2 96. — A 169.",1,90913,"Ludwig, A. B.",Grüna b/Chemnitz,Rauhmaschine zum gleichzeitigen Rauhen der Waare auf beiden Seiten.,4/2 96
24,"90931. Kunert, F., Görlitz, Pragerstr. 96. Stoffführungsvorrichtung für Breitwaschmaschinen. 25/2 96. — A 240.",1,90931,"Kunert, F.","Görlitz, Pragerstr. 96",Stoffführungsvorrichtung für Breitwaschmaschinen.,25/2 96
25,"90932. Hummel, C., Berlin N., Südufer. Verfahren und Maschine zur Einbringung einer widerstandsfähigen Einlage, „Einzug“ genannt, in schlauchförmige, an beiden Enden offene Wirkwaare. 29/3 96. — A 223.",1,90932,"Hummel, C.","Berlin N., Südufer","Verfahren und Maschine zur Einbringung einer widerstandsfähigen Einlage, „Einzug“ genannt, in schlauchförmige, an beiden Enden offene Wirkwaare.",29/3 96
26,"90933. Gebauer, Fr., Firma, Charlottenburg b/Berlin u. Dr C. Theis, Ohligs. Vorrichtung zum Dämpfen und Bleichen von auf Rollen gewickelten Geweben. 21/4 96. — A 186.",1,90933,"Gebauer, Fr., Firma und Dr C. Theis",Charlottenburg b/Berlin u. Ohligs,Vorrichtung zum Dämpfen und Bleichen von auf Rollen gewickelten Geweben.,21/4 96
27,"90970. Kemmerich, M., Aachen, Hochstr. 67. Spann- und Trockenmaschine für Gewebe mit quer zur Bewegungsrichtung derselben laufenden Luftströmen. 6/9 96. — A 240.",1,90970,"Kemmerich, M.","Aachen, Hochstr. 67",Spann- und Trockenmaschine für Gewebe mit quer zur Bewegungsrichtung derselben laufenden Luftströmen.,6/9 96
28,"91009. Haddon, F. D., Romiley, Chester, A. A. Kuenemann, Greenheys-Manchester, Lancaster, u. M. Firnberg, London; Vertr.: C. Pieper, H. Springmann u. Th. Stort, Berlin N.W., hindersinstr. 3. Rakel für Maschinen zum Bedrucken von Geweben u. dgl. mit Farbstreifen. 16/4 96. — A 186.",1,91009,"Haddon, F. D., A. A. Kuenemann, u. M. Firnberg","Romiley, Chester, Greenheys-Manchester, Lancaster, u. London",Rakel für Maschinen zum Bedrucken von Geweben u. dgl. mit Farbstreifen.,16/4 96
29,"91010. Haddon, F. D., Romiley, Chester, A. A. Kuenemann, Greenheys-Manchester, Lancaster, u. M. Firnberg, London; Vertr.: C. Pieper, H. Springmann u. Th. Stort, Berlin N.W., hindersinstr. 3. Vorrichtung zum Befeuchten der Druckwalzen von Maschinen zum Bedrucken von Geweben u. dgl. mit Farbstreifen. 16/4 96. — A 186.",1,91010,"Haddon, F. D., A. A. Kuenemann, u. M. Firnberg","Romiley, Chester, Greenheys-Manchester, Lancaster, London",Vorrichtung zum Befeuchten der Druckwalzen von Maschinen zum Bedrucken von Geweben u. dgl. mit Farbstreifen.,16/4 96
30,"91011. Färbereien & Appretur = Anstalten Georg Schleber, A. G., Greiz. Führungsrolle für Gewebe-Breitspannvorrichtungen. 13/6 96. — A 186.",1,91011,"Färbereien & Appretur = Anstalten Georg Schleber, A. G.",Greiz,Führungsrolle für Gewebe-Breitspannvorrichtungen.,13/6 96
