id,entry,complete_patent,patent_id,name,location,description,date
26,"15425. — BRANDT, J., & G. W. v. NAWROCKI in Berlin W., Leipzigerstrafse 124. Neuerungen an Petroleumlampen, betreffend Vorrichtungen zur Konstanterhaltung des Oelniveaus (Verbesserungspatent zu P. R. 8931.) 29. Dezember 1880. — A 789.",1,15425,"BRANDT, J., & G. W. v. NAWROCKI","Berlin W., Leipzigerstrafse 124","Neuerungen an Petroleumlampen, betreffend Vorrichtungen zur Konstanterhaltung des Oelniveaus",29. Dezember 1880
27,"15430. — SCHMAHL, P., in Biberach, Württemberg. Dochtregulirung mittelst einer Drahtspirale an der unter P. R. 2349 patentirten Petroleumfackel. (III. Zusatz zu P. R. 2349.) 23. Januar 1881. — A 109 82.",1,15430,"SCHMAHL, P.","Biberach, Württemberg",Dochtregulirung mittelst einer Drahtspirale an der unter P. R. 2349 patentirten Petroleumfackel.,23. Januar 1881
28,"15459. — WOLLENBERG, O., in Berlin. Neuerungen an zusammenlegbaren Taschenlaternen. 23. Februar 1881. — A 21. 82.",1,15459,"WOLLENBERG, O.",Berlin,Neuerungen an zusammenlegbaren Taschenlaternen.,23. Februar 1881
29,"15480. — BÜTTNER, R., in Sorau. Kombinirter Metalldocht für Illuminationslampen. 24. Dezember 1880. — A 790.",1,15480,"BÜTTNER, R.",Sorau,Kombinirter Metalldocht für Illuminationslampen.,24. Dezember 1880
30,"15522. — SCHUSTER & BAER in Berlin S., Prinzessinnenstrafse 18. Neuerungen an Brennern für Mineralöle, um die Explosionsgefahr zu verringern. 30. März 1881. — A 43. 82.",1,15522,SCHUSTER & BAER,"Berlin S., Prinzessinnenstrafse 18","Neuerungen an Brennern für Mineralöle, um die Explosionsgefahr zu verringern.",30. März 1881
31,"15526. — GOLIASCH, G., & CO. in Berlin, Sebastianstrafse 61. Neuerungen an zusammenlegbaren Taschenlaternen. 11. September 1880. — A 772.",1,15526,"GOLIASCH, G., & CO.","Berlin, Sebastianstrafse 61",Neuerungen an zusammenlegbaren Taschenlaternen.,11. September 1880
32,"(†) 15585. — RUPRECHT, C., in Berlin SW., Hornstrafse 1. Neuerungen an Petroleumlampenbrennern mit Flügelscheibe. 11. November 1880. — A 125 82.",1,15585,"RUPRECHT, C.","Berlin SW., Hornstrafse 1",Neuerungen an Petroleumlampenbrennern mit Flügelscheibe.,11. November 1880
33,"15654. — KOCK, H., in Hamburg. Neuerungen an Petroleum - Kochapparaten. 12. März 1881. — A 772.",1,15654,"KOCK, H.",Hamburg,Neuerungen an Petroleum - Kochapparaten.,12. März 1881
34,"15676. — STÖTER, C., in Weimar. Neuerungen an Lampenglocken. 18. November 1880. — A 790.",1,15676,"STÖTER, C.",Weimar,Neuerungen an Lampenglocken.,18. November 1880
35,"15682. — KUNATH, E., in Danzig. Laternenbodenklappe mit stehendem Charnier. 10. März 1881. — A 813.",1,15682,"KUNATH, E.",Danzig,Laternenbodenklappe mit stehendem Charnier.,10. März 1881
36,"15724. — BUXBAUM, J. R., in Wien; Vertreter: SPECHT, ZIESE & CO. in Hamburg. Neuerungen an Dampfbrennern. 2. April 1881. — A 790.",1,15724,"BUXBAUM, J. R.",Wien,Neuerungen an Dampfbrennern.,2. April 1881
37,"15753. — NAACKE, E., in Berlin. Neuerungen an Sturmlaternen. 13. Februar 1881. — A 21 82.",1,15753,"NAACKE, E.",Berlin,Neuerungen an Sturmlaternen.,13. Februar 1881
