id,entry,complete_patent,patent_id,name,location,description,date
13,"38329. — MÜLLER, A. W., in Danzig, Lastadie Nr. 37/38. Vorrichtung zur Regelung der Feuerung bei Dampfkesseln für Heizungsanlagen. 14. Februar 1886.",1,38329,"MÜLLER, A. W.","Danzig, Lastadie Nr. 37/38",Vorrichtung zur Regelung der Feuerung bei Dampfkesseln für Heizungsanlagen.,14. Februar 1886
14,"38331. — ROEBRUCK, J., in Aachen, Kleinkölnstr. 1. Neuerung an Sicherheitsapparaten für Dampfkessel. (II. Zusatz zum Patent 31035.) 4. Mai 1886.",1,38331,"ROEBRUCK, J.","Aachen, Kleinkölnstr. 1",Neuerung an Sicherheitsapparaten für Dampfkessel.,4. Mai 1886
15,"38333. — GARBUTT, F. C., in Los Angeles, California, V. St. A.; Vertreter: C. FEHLERT & G. LOUBIER, in Firma: C. KESSELER in Berlin SW., Königgrätzerstr. 47. Anordnung von Umlaufrohren bei Heizröhren - Dampfkesseln. 14. Mai 1886.",1,38333,"GARBUTT, F. C.","Los Angeles, California, V. St. A.",Anordnung von Umlaufrohren bei Heizröhren - Dampfkesseln.,14. Mai 1886
16,"38443. — GHEGAN, J. J., in Newark, New-Jersey V. St. A.; Vertreter: BRYDGES & CO. in Berlin SW., Königgrätzerstr. 101. Elektrischer Wasserstandsanzeiger und Kontrolapparat. 18. August 1886.",1,38443,"GHEGAN, J. J.","Newark, New-Jersey V. St. A.",Elektrischer Wasserstandsanzeiger und Kontrolapparat.,18. August 1886
17,"38481. — DUPUIS, D., in M.-Gladbach. Aus einem liegenden und einem stehenden Kegel zusammengesetzter Dampfkessel. 9. Juli 1886.",1,38481,"DUPUIS, D.",M.-Gladbach,Aus einem liegenden und einem stehenden Kegel zusammengesetzter Dampfkessel.,9. Juli 1886
18,"38482. — SENING, F. A., und J. G. A. DONNELEY in Hamburg. Durchstofsvorrichtung für Wasserstandszeiger und Probirventile. 25. August 1886.",1,38482,"SENING, F. A., und J. G. A. DONNELEY",Hamburg,Durchstofsvorrichtung für Wasserstandszeiger und Probirventile.,25. August 1886
19,"38489. — STAUBER, FERD., in Eilenburg. Neuerung an Sicherheits- und Signal-Apparaten für Dampfkessel. (Zusatz zum Patent 36109.) 10. August 1886.",1,38489,"STAUBER, FERD.",Eilenburg,Neuerung an Sicherheits- und Signal-Apparaten für Dampfkessel,10. August 1886
20,"38554. — ENO, J. A., in Newark, 296 Mulbery Str., Essex, Staat New-Jersey, V. St. A.; Vertreter: C. FEHLERT & G. LOUBIER, in Firma: C. KESSELER in Berlin SW., Königgrätzerstr. 47. Anordnung von Wasserröhren unter einem Walzenkessel. 29. Mai 1886.",1,38554,"ENO, J. A.","Newark, 296 Mulbery Str., Essex, Staat New-Jersey, V. St. A.",Anordnung von Wasserröhren unter einem Walzenkessel.,29. Mai 1886
21,"38564. — PYKE, D., in Philadelphia, Girard Avenue Nr. 2903, V. St. A.; Vertreter: F. C. GLASER, Kgl. Kommissionsrath in Berlin SW., Lindenstr. 80. Wasserstandzeiger mit drei parallelen Glasröhren. 10. August 1886.",1,38564,"PYKE, D.","Philadelphia, Girard Avenue Nr. 2903, V. St. A.",Wasserstandzeiger mit drei parallelen Glasröhren.,10. August 1886
22,"38567. — BOND JR., J., in Richmond Henrico County, V. St. A.; Vertreter: F. C. GLASER, Kgl. Kommissionsrath in Berlin SW., Lindenstrafse 80. Vorrichtung zum Reinigen des Wassers in Dampfkesseln. 31. August 1886.",1,38567,"BOND JR., J.","Richmond Henrico County, V. St. A.",Vorrichtung zum Reinigen des Wassers in Dampfkesseln.,31. August 1886
23,"38568. — HAUSSMANN, P., in Magdeburg, Stromstrafse 3. Dampfwasser-Ableiter mit Scheibenkolben. 1. September 1886.",1,38568,"HAUSSMANN, P.","Magdeburg, Stromstrafse 3",Dampfwasser-Ableiter mit Scheibenkolben.,1. September 1886
24,"34595. — HEINZMANN, M. J., in Dresden N., Klostergasse Nr. 12 III. Neuerungen an Dreicylinder-Maschinen. 25. Juni 1885. — A 113.",1,34595,"HEINZMANN, M. J.","Dresden N., Klostergasse Nr. 12 III.",Neuerungen an Dreicylinder-Maschinen.,25. Juni 1885
25,"(†) 34600. — FITZMAURICE PIERS, SIR EUSTACE, in Westminster, England; Vertreter: F. C, GLASER, Kgl. Kommissionsrath in Berlin SW. Lindenstr. 80. Schieber für Dampfmaschinen. 9. August 1885. — A 146.",1,34600,"FITZMAURICE PIERS, SIR EUSTACE","Westminster, England",Schieber für Dampfmaschinen.,9. August 1885
26,"34695. — SCHUHMANN, G., in Reading, Grafschaft Berks, Pennsylvania, V. St. A.; Vertreter: J. BRANDT in Berlin SW., Kochstrafse 4. Doppelsitz-Schieber für Dampfmaschinen. 15. April 1885. — A 147.",1,34695,"SCHUHMANN, G.","Reading, Grafschaft Berks, Pennsylvania, V. St. A.",Doppelsitz-Schieber für Dampfmaschinen.,15. April 1885
27,"34747. — ULLRICH, A., in Karolinenthal bei Prag, Ziskastr. 19; Vertreter: J. BRANDT in Berlin SW., Kochstr. 4. Mechanismus zur selbstthätigen Veränderung der Expansion für Doppelschiebersteuerungen. 1. August 1885. — A 158.",1,34747,"ULLRICH, A.","Karolinenthal bei Prag, Ziskastr. 19",Mechanismus zur selbstthätigen Veränderung der Expansion für Doppelschiebersteuerungen.,1. August 1885
28,"34748. — KOCH, BANTELMANN & PAASCH, Firma, in Buckau bei Magdeburg. Neuerung an Expansionsapparaten. (Zusatz zum Patent 27688.) 14. August 1885. — A 147.",1,34748,"KOCH, BANTELMANN & PAASCH, Firma",Buckau bei Magdeburg,Neuerung an Expansionsapparaten,14. August 1885
29,"34751. — KLIMSCH, F., in Hohenelbe und A. EHINGER in Oberlangenau bei Hohenelbe; Vertreter: C. PIEPER in Berlin SW., Gneisenaustr. 110. Rotirendes, hohlscheibenförmiges Steuerorgan für Dampfmaschinen. 19. September 1885. — A 158.",1,34751,"KLIMSCH, F. und A. EHINGER",Hohenelbe und Oberlangenau bei Hohenelbe,"Rotirendes, hohlscheibenförmiges Steuerorgan für Dampfmaschinen.",19. September 1885
30,"34792. — WILLANS, P. W., in Thames Ditton, Surrey, England; Vertreter: J. MOELLER in Würzburg, Domstrafse 34. Neuerung an der unter Nr. 32859 patentirten Dampfmaschine mit Kolbenschiebern, welche in der hohlen Kolbenstange angeordnet sind. 15. April 1885. — A 158.",1,34792,"WILLANS, P. W.","Thames Ditton, Surrey, England","Neuerung an der unter Nr. 32859 patentirten Dampfmaschine mit Kolbenschiebern, welche in der hohlen Kolbenstange angeordnet sind.",15. April 1885
31,"34869. — KASELOWSKY, E., in Berlin N., Chausseestrafse 17/18. Steuerung mit schwingendem Hahn. 23. August 1885. — A 244.",1,34869,"KASELOWSKY, E.","Berlin N., Chausseestrafse 17/18",Steuerung mit schwingendem Hahn.,23. August 1885
