id,entry,complete_patent,patent_id,name,location,description,date
11,"81361. Schäfer Söhne, Ferd., Pirmasens, Rheinpf. Meßapparat für Papier, Tuche u. s. w. mit im Innern des Meßcylinders gelegenem Druckapparat. 4/9 94. — A 498.",1,81361,"Schäfer Söhne, Ferd.","Pirmasens, Rheinpf.","Meßapparat für Papier, Tuche u. s. w. mit im Innern des Meßcylinders gelegenem Druckapparat.",4/9 94
12,"(†) 81453. Zahncke, C. A., London u. Berlin. Vorrichtung zum Faltenlegen (Plissiren) von Geweben. 17/7 94. — A 498.",1,81453,"Zahncke, C. A.",London u. Berlin,Vorrichtung zum Faltenlegen (Plissiren) von Geweben.,17/7 94
13,"81502. Cadgène, J., Zürich; Vertr.: C. Fr. Reichelt, Berlin N.W., Luisenstr. 26. Maschine zum Aufdrucken von Sahlleisten durch Applikation, Reserve oder Aetzung auf im Stück gefärbte resp. zu färbende Gewebe. 6/6 94. — A 517.",1,81502,"Cadgène, J.",Zürich,"Maschine zum Aufdrucken von Sahlleisten durch Applikation, Reserve oder Aetzung auf im Stück gefärbte resp. zu färbende Gewebe.",6/6 94
14,"81518. Lensch, C., i/F. Gebr. Donath Nachf., Chemnitz. Antriebvorrichtung für die Garnstangen von Garn-Trocken- und Dehydrationsmaschinen mit stehendem, rotirendem Trockenrahmen. 9/1 94. — A 551.",1,81518,"Lensch, C., i/F. Gebr. Donath Nachf.",Chemnitz,"Antriebvorrichtung für die Garnstangen von Garn-Trocken- und Dehydrationsmaschinen mit stehendem, rotirendem Trockenrahmen.",9/1 94
15,"81522. du Closel, F., & Blanc, Lyon; Vertr.: F. C. Glaser u. L. Glaser, Berlin S.W., Lindenstr. 80. Verfahren zum Moiriren von Geweben, Wachsleinwand, Papier u. s. w. durch Bedrucken. 20/4 94. — A 498.",1,81522,"du Closel, F. und Blanc",Lyon,"Verfahren zum Moiriren von Geweben, Wachsleinwand, Papier u. s. w. durch Bedrucken.",20/4 94
16,"81565. Wiggert, R., Magdeburg. Verfahren zur Herstellung von Dachpappe. 12/7 94. — A 517.",1,81565,"Wiggert, R.",Magdeburg,Verfahren zur Herstellung von Dachpappe.,12/7 94
17,"81583. Esser & Scheider, Reichenberg, Böhm.; Vertr.: H. Pataky u. W. Pataky, Berlin N.W., Luisenstr. 25. Maschine zum Legen von Geweben u. s. w. in Lagen von abnehmbarer Faltenlänge. 3/11 94. — A 517.",1,81583,Esser & Scheider,"Reichenberg, Böhm.",Maschine zum Legen von Geweben u. s. w. in Lagen von abnehmbarer Faltenlänge.,3/11 94
18,"81668. Bach, C., Colmar i/E. Rührwerk für Schlichtmaschinen. 9/11 94. — A 551.",1,81668,"Bach, C.",Colmar i/E.,Rührwerk für Schlichtmaschinen.,9/11 94
19,"81766. Clavel, A., Basel; Vertr.: F. Wirth u. Dr R. Wirth, Frankfurt a/M. Vorrichtung zum Erleichtern des Musterns, zum Beobachten und zum Aufheben des Färbevorgangs an einzelnen Gruppen von Garnsträhnen bei Maschinen zum Färben von Garn in Strähnen. (Zus. z. Pat. 78049.) 9/2 94. — A 571.",1,81766,"Clavel, A.",Basel,"Vorrichtung zum Erleichtern des Musterns, zum Beobachten und zum Aufheben des Färbevorgangs an einzelnen Gruppen von Garnsträhnen bei Maschinen zum Färben von Garn in Strähnen.",9/2 94
20,"81781. Sarfert, A., Chemnitz. Elastische Walze für Wasch- und Walkmaschinen. 13/10 94. — A 420.",1,81781,"Sarfert, A.",Chemnitz,Elastische Walze für Wasch- und Walkmaschinen.,13/10 94
21,"81785. Spindler, W., Spindlersfeld b/Köpenick. Herstellung gleichmäßig abschattirter Färbungen mittels kontinuierlich verstärkter oder abgeschwächter Beizbäder. 16/11 94. — A 587.",1,81785,"Spindler, W.",Spindlersfeld b/Köpenick,Herstellung gleichmäßig abschattirter Färbungen mittels kontinuierlich verstärkter oder abgeschwächter Beizbäder.,16/11 94
22,"81791. Badische Anilin- und Soda-Fabrik, Ludwigshafen a/Rh. Verfahren zur Erzeugung von Farbstoffen auf der Faser vermittels der Nitrosoamine primärer aromatischer Amidoverbindungen. 17/12 93. — A 587.",1,81791,Badische Anilin- und Soda-Fabrik,Ludwigshafen a/Rh.,Verfahren zur Erzeugung von Farbstoffen auf der Faser vermittels der Nitrosoamine primärer aromatischer Amidoverbindungen.,17/12 93
23,"81795. Schaß, Dr, M.-Gladbach. Eine Stückfärbmaschine für Verwendung von Entwicklungsfarben. 22/5 94. — A 551.",1,81795,"Schaß, Dr",M.-Gladbach,Eine Stückfärbmaschine für Verwendung von Entwicklungsfarben.,22/5 94
24,"81891. Geßner, C., Aue i/S. Ausputzvorrichtung für Rauhmaschinen. 17/6 90. — A 552.",1,81891,"Geßner, C.",Aue i/S,Ausputzvorrichtung für Rauhmaschinen.,17/6 90
25,"82049. Wiebel, F., Elberfeld. Verfahren zur Erzeugung wechselnder Farbenabstufungen beim Bedrucken von Textil- und anderen Stoffen mittelst endloser Schablonen unter Beibehaltung derselben Farbe und desselben Farbwerkes. 6/3 94. — A 552.",1,82049,"Wiebel, F.",Elberfeld,Verfahren zur Erzeugung wechselnder Farbenabstufungen beim Bedrucken von Textil- und anderen Stoffen mittelst endloser Schablonen unter Beibehaltung derselben Farbe und desselben Farbwerkes.,6/3 94
26,"82061. Wilke, C. G., Guben. Verfahren zur Herstellung vertiefter oder erhabener Muster auf Hüten, Filz, Tuch u. dgl. 4/10 94. — A 572.",1,82061,"Wilke, C. G.",Guben,"Verfahren zur Herstellung vertiefter oder erhabener Muster auf Hüten, Filz, Tuch u. dgl.",4/10 94
27,"82219. Illingworth, Th., Bradford; Vertr.: F. C. Glaser u. L. Glaser, Berlin S.W., Lindenstr. 80. Dämpfapparat für Gewebe. 13/9 94. — A 619.",1,82219,"Illingworth, Th.",Bradford,Dämpfapparat für Gewebe.,13/9 94
28,"82325. Gebauer, Fr., Firma, Charlottenburg, Franklinstr. 9. Apparat zum Färben, Bleichen, Imprägniren u. s. w. von Garn, Webwaaren u. dgl. 6/7 94. — A 675.",1,82325,"Gebauer, Fr., Firma","Charlottenburg, Franklinstr. 9","Apparat zum Färben, Bleichen, Imprägniren u. s. w. von Garn, Webwaaren u. dgl.",6/7 94
29,"82329. Lohmann, A., M.-Gladbach, Speikerstr. 50/53. Trockenapparat für Garne, Stoffe u. s. w. mit elektrisch geheizten Walzenpaaren. 10/10 94. — A 648.",1,82329,"Lohmann, A.","M.-Gladbach, Speikerstr. 50/53","Trockenapparat für Garne, Stoffe u. s. w. mit elektrisch geheizten Walzenpaaren.",10/10 94
30,"82330. Godfrey, H. W., Th. J. Leake, u. Th. C. Lucas, Staines, Middl., Engl.; Vertr.: Rob. R. Schmidt u. H. C. Schmidt, Berlin W., Potsdamerstr. 141. Maschine zur Herstellung von Linoleum-Mosaik u. dgl. aus gekörnter Deckmasse. 11/10 94. — A 648.",1,82330,"Godfrey, H. W., Th. J. Leake, u. Th. C. Lucas","Staines, Middl., Engl.",Maschine zur Herstellung von Linoleum-Mosaik u. dgl. aus gekörnter Deckmasse.,11/10 94
31,"82340. Ermbter, H. H., Neuß, Neustr. 17. Typenscheibe zum Aufdrucken von Maßen auf Gewebe, Papier u. s. w. 22/2 95. — A 648.",1,82340,"Ermbter, H. H.","Neuß, Neustr. 17","Typenscheibe zum Aufdrucken von Maßen auf Gewebe, Papier u. s. w.",22/2 95
32,"82446. Badische Anilin- und Soda-Fabrik, Ludwigshafen a/Rh. Verfahren zur Erzeugung von gelben Färbungen auf Seide vermittels Diazoverbindungen oder Nitrosaminen. 22/7 94. — A 693.",1,82446,Badische Anilin- und Soda-Fabrik,Ludwigshafen a/Rh.,Verfahren zur Erzeugung von gelben Färbungen auf Seide vermittels Diazoverbindungen oder Nitrosaminen.,22/7 94
33,"82456. Farbwerke vorm. Meister Lucius & Brüning, Höchst a/M. Herstellung bordeauxbrauner Farbstoffe auf der Faser aus der Diazoverbindung des Nitrotolidins und β-Naphthol. (Zus. z. Pat. 80409.) 1/9 94. — A 694.",1,82456,Farbwerke vorm. Meister Lucius & Brüning,Höchst a/M,Herstellung bordeauxbrauner Farbstoffe auf der Faser aus der Diazoverbindung des Nitrotolidins und β-Naphthol.,1/9 94
34,"82463. Dohrmann, W., Lübeck. Wickelbrett für Gewebe mit ausziehbaren Randleisten zum gleichzeitigen Aufwickeln mehrerer Stoffbahnen neben einander. 9/1 95. — A 648.",1,82463,"Dohrmann, W.",Lübeck,Wickelbrett für Gewebe mit ausziehbaren Randleisten zum gleichzeitigen Aufwickeln mehrerer Stoffbahnen neben einander.,9/1 95
35,"82527. Scrive, C., u. A. Scrive, Lille, Nord, Frankr.; Vertr.: R. Krayn, Berlin N.W., Karlstr. 27. Metallischer Kratzenbeschlag für Rauhmaschinen. 21/6 94. — A 648.",1,82527,"Scrive, C. und A. Scrive","Lille, Nord, Frankr.",Metallischer Kratzenbeschlag für Rauhmaschinen.,21/6 94
36,"82623. Zuurdegg, Dr J., Freiburg i/B. Verfahren zum Färben und Wasserdichtmachen von Geweben. 13/11 94. — A 694.",1,82623,"Zuurdegg, Dr J.",Freiburg i/B.,Verfahren zum Färben und Wasserdichtmachen von Geweben.,13/11 94
37,"82677. Wiebel, F., Elberfeld. Parallelführung",0,82677,"Wiebel, F.",Elberfeld,Parallelführung,NaN
